OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK,FID,Id,X,Y
158,-1,40,0.051331948532592,1,40,0,-96.937500000000000,30.312500000000000
159,-1,40,0.039925090345698,1,40,0,-96.937500000000000,30.312500000000000
160,-1,40,0.012059244858941,1,40,0,-96.937500000000000,30.312500000000000
161,-1,40,0.035226580408389,1,40,0,-96.937500000000000,30.312500000000000
162,-1,40,0.041788423948291,1,40,0,-96.937500000000000,30.312500000000000
163,-1,40,0.032323115724466,1,40,0,-96.937500000000000,30.312500000000000
164,-1,40,0.033765625734466,1,40,0,-96.937500000000000,30.312500000000000
165,-1,40,0.028774501695301,1,40,0,-96.937500000000000,30.312500000000000
166,-1,40,0.035339067424616,1,40,0,-96.937500000000000,30.312500000000000
167,-1,40,0.057723166346932,1,40,0,-96.937500000000000,30.312500000000000
168,-1,40,0.029611500027575,1,40,0,-96.937500000000000,30.312500000000000
169,-1,40,0.028039175065473,1,40,0,-96.937500000000000,30.312500000000000
170,-1,40,0.057039567304905,1,40,0,-96.937500000000000,30.312500000000000
171,-1,40,0.060764228701245,1,40,0,-96.937500000000000,30.312500000000000
172,-1,40,0.042669768251274,1,40,0,-96.937500000000000,30.312500000000000
173,-1,41,0.052910006450799,1,41,0,-96.812500000000000,30.312500000000000
174,-1,41,0.046636277640246,1,41,0,-96.812500000000000,30.312500000000000
175,-1,41,0.039941411346797,1,41,0,-96.812500000000000,30.312500000000000
176,-1,41,0.052511423130629,1,41,0,-96.812500000000000,30.312500000000000
177,-1,41,0.028670340982681,1,41,0,-96.812500000000000,30.312500000000000
178,-1,41,0.025644754959100,1,41,0,-96.812500000000000,30.312500000000000
179,-1,41,0.041823888895825,1,41,0,-96.812500000000000,30.312500000000000
180,-1,41,0.032806899388468,1,41,0,-96.812500000000000,30.312500000000000
181,-1,40,0.059344682614435,1,40,0,-96.937500000000000,30.312500000000000
182,-1,41,0.041943228814650,1,41,0,-96.812500000000000,30.312500000000000
183,-1,41,0.061035394136208,1,41,0,-96.812500000000000,30.312500000000000
184,-1,40,0.056354856438338,1,40,0,-96.937500000000000,30.312500000000000
185,-1,41,0.060758454778054,1,41,0,-96.812500000000000,30.312500000000000
186,-1,41,0.058589896340535,1,41,0,-96.812500000000000,30.312500000000000
187,-1,41,0.047514453471317,1,41,0,-96.812500000000000,30.312500000000000
188,-1,41,0.049626613673388,1,41,0,-96.812500000000000,30.312500000000000
189,-1,41,0.065267580330786,1,41,0,-96.812500000000000,30.312500000000000
190,-1,41,0.049012224225552,1,41,0,-96.812500000000000,30.312500000000000
191,-1,41,0.045677452401494,1,41,0,-96.812500000000000,30.312500000000000
192,-1,41,0.050641184216905,1,41,0,-96.812500000000000,30.312500000000000
193,-1,41,0.046488992153162,1,41,0,-96.812500000000000,30.312500000000000
194,-1,40,0.062991180373772,1,40,0,-96.937500000000000,30.312500000000000
195,-1,41,0.046116674628938,1,41,0,-96.812500000000000,30.312500000000000
196,-1,41,0.061201230611651,1,41,0,-96.812500000000000,30.312500000000000
197,-1,40,0.036811970687428,1,40,0,-96.937500000000000,30.312500000000000
198,-1,40,0.062372698020520,1,40,0,-96.937500000000000,30.312500000000000
199,-1,41,0.040322559532264,1,41,0,-96.812500000000000,30.312500000000000
200,-1,40,0.042090462379904,1,40,0,-96.937500000000000,30.312500000000000
201,-1,42,0.016851506587327,1,42,0,-96.687500000000000,30.312500000000000
202,-1,40,0.057553336338239,1,40,0,-96.937500000000000,30.312500000000000
203,-1,53,0.046442493896810,1,53,0,-97.312500000000000,30.437500000000000
204,-1,42,0.053848317159066,1,42,0,-96.687500000000000,30.312500000000000
205,-1,41,0.034649175509140,1,41,0,-96.812500000000000,30.312500000000000
206,-1,53,0.039923286021028,1,53,0,-97.312500000000000,30.437500000000000
207,-1,42,0.048609028312343,1,42,0,-96.687500000000000,30.312500000000000
208,-1,41,0.050909395490737,1,41,0,-96.812500000000000,30.312500000000000
209,-1,53,0.057192946563129,1,53,0,-97.312500000000000,30.437500000000000
210,-1,53,0.055469975064197,1,53,0,-97.312500000000000,30.437500000000000
211,-1,41,0.051291838785933,1,41,0,-96.812500000000000,30.312500000000000
212,-1,53,0.046587253138655,1,53,0,-97.312500000000000,30.437500000000000
213,-1,41,0.058491047932190,1,41,0,-96.812500000000000,30.312500000000000
214,-1,42,0.031391668475327,1,42,0,-96.687500000000000,30.312500000000000
215,-1,53,0.028387327965750,1,53,0,-97.312500000000000,30.437500000000000
216,-1,40,0.052702216619493,1,40,0,-96.937500000000000,30.312500000000000
217,-1,39,0.054891256773522,1,39,0,-97.062500000000000,30.312500000000000
218,-1,53,0.035397757903407,1,53,0,-97.312500000000000,30.437500000000000
219,-1,53,0.026994306211111,1,53,0,-97.312500000000000,30.437500000000000
220,-1,53,0.005595613145204,1,53,0,-97.312500000000000,30.437500000000000
221,-1,53,0.011626159061543,1,53,0,-97.312500000000000,30.437500000000000
222,-1,58,0.051253065836436,1,58,0,-96.687500000000000,30.437500000000000
223,-1,53,0.061276561928381,1,53,0,-97.312500000000000,30.437500000000000
224,-1,55,0.055086854183792,1,55,0,-97.062500000000000,30.437500000000000
225,-1,42,0.053772205812137,1,42,0,-96.687500000000000,30.312500000000000
226,-1,37,0.073672734984536,1,37,0,-97.312500000000000,30.312500000000000
227,-1,53,0.074145584266561,1,53,0,-97.312500000000000,30.437500000000000
228,-1,53,0.034241666007795,1,53,0,-97.312500000000000,30.437500000000000
229,-1,55,0.053514631092004,1,55,0,-97.062500000000000,30.437500000000000
230,-1,55,0.052582394475484,1,55,0,-97.062500000000000,30.437500000000000
231,-1,55,0.060093113299805,1,55,0,-97.062500000000000,30.437500000000000
232,-1,55,0.057214119057675,1,55,0,-97.062500000000000,30.437500000000000
233,-1,55,0.052951735614814,1,55,0,-97.062500000000000,30.437500000000000
234,-1,55,0.056009485350427,1,55,0,-97.062500000000000,30.437500000000000
235,-1,55,0.053028996273980,1,55,0,-97.062500000000000,30.437500000000000
236,-1,53,0.043851596434985,1,53,0,-97.312500000000000,30.437500000000000
237,-1,55,0.042066938331323,1,55,0,-97.062500000000000,30.437500000000000
238,-1,54,0.057319362644887,1,54,0,-97.187500000000000,30.437500000000000
239,-1,55,0.052773071168304,1,55,0,-97.062500000000000,30.437500000000000
240,-1,55,0.048366333489501,1,55,0,-97.062500000000000,30.437500000000000
241,-1,55,0.048661848800068,1,55,0,-97.062500000000000,30.437500000000000
242,-1,55,0.049819390335475,1,55,0,-97.062500000000000,30.437500000000000
243,-1,55,0.050715554222135,1,55,0,-97.062500000000000,30.437500000000000
244,-1,53,0.073323997598130,1,53,0,-97.312500000000000,30.437500000000000
245,-1,55,0.057026132483777,1,55,0,-97.062500000000000,30.437500000000000
246,-1,55,0.044465028567175,1,55,0,-97.062500000000000,30.437500000000000
247,-1,55,0.037211431792899,1,55,0,-97.062500000000000,30.437500000000000
248,-1,41,0.053229422429342,1,41,0,-96.812500000000000,30.312500000000000
249,-1,41,0.056649033596557,1,41,0,-96.812500000000000,30.312500000000000
250,-1,40,0.029656303218214,1,40,0,-96.937500000000000,30.312500000000000
251,-1,41,0.047078259074167,1,41,0,-96.812500000000000,30.312500000000000
252,-1,53,0.053293639074439,1,53,0,-97.312500000000000,30.437500000000000
253,-1,54,0.069138484216457,1,54,0,-97.187500000000000,30.437500000000000
254,-1,41,0.067037184231446,1,41,0,-96.812500000000000,30.312500000000000
255,-1,54,0.070783204008010,1,54,0,-97.187500000000000,30.437500000000000
256,-1,54,0.073002266950092,1,54,0,-97.187500000000000,30.437500000000000
257,-1,58,0.059174654369438,1,58,0,-96.687500000000000,30.437500000000000
258,-1,41,0.045673060018219,1,41,0,-96.812500000000000,30.312500000000000
259,-1,53,0.039022537905285,1,53,0,-97.312500000000000,30.437500000000000
260,-1,39,0.054670191140693,1,39,0,-97.062500000000000,30.312500000000000
261,-1,41,0.052707120952378,1,41,0,-96.812500000000000,30.312500000000000
262,-1,70,0.057227155316987,1,70,0,-97.187500000000000,30.562500000000000
263,-1,42,0.055968307226310,1,42,0,-96.687500000000000,30.312500000000000
264,-1,40,0.024403415540689,1,40,0,-96.937500000000000,30.312500000000000
265,-1,70,0.039423392981958,1,70,0,-97.187500000000000,30.562500000000000
266,-1,70,0.035177093921635,1,70,0,-97.187500000000000,30.562500000000000
267,-1,41,0.048208164200913,1,41,0,-96.812500000000000,30.312500000000000
268,-1,70,0.038006186892280,1,70,0,-97.187500000000000,30.562500000000000
269,-1,70,0.045702829641166,1,70,0,-97.187500000000000,30.562500000000000
270,-1,41,0.058093805927696,1,41,0,-96.812500000000000,30.312500000000000
271,-1,54,0.066381203716940,1,54,0,-97.187500000000000,30.437500000000000
272,-1,40,0.025338111849357,1,40,0,-96.937500000000000,30.312500000000000
273,-1,70,0.034196274834308,1,70,0,-97.187500000000000,30.562500000000000
274,-1,57,0.023785303603795,1,57,0,-96.812500000000000,30.437500000000000
275,-1,70,0.047595627577596,1,70,0,-97.187500000000000,30.562500000000000
276,-1,70,0.040048842900777,1,70,0,-97.187500000000000,30.562500000000000
277,-1,39,0.059936601915914,1,39,0,-97.062500000000000,30.312500000000000
278,-1,39,0.060033273914103,1,39,0,-97.062500000000000,30.312500000000000
279,-1,71,0.047900660633256,1,71,0,-97.062500000000000,30.562500000000000
280,-1,41,0.047533132235308,1,41,0,-96.812500000000000,30.312500000000000
281,-1,71,0.039217986053053,1,71,0,-97.062500000000000,30.562500000000000
282,-1,42,0.054256301152243,1,42,0,-96.687500000000000,30.312500000000000
283,-1,70,0.053848911924335,1,70,0,-97.187500000000000,30.562500000000000
284,-1,41,0.049675087290945,1,41,0,-96.812500000000000,30.312500000000000
285,-1,40,0.037183815630948,1,40,0,-96.937500000000000,30.312500000000000
286,-1,71,0.043607641822252,1,71,0,-97.062500000000000,30.562500000000000
287,-1,41,0.051052412857816,1,41,0,-96.812500000000000,30.312500000000000
288,-1,41,0.055329975062765,1,41,0,-96.812500000000000,30.312500000000000
289,-1,71,0.056708389410291,1,71,0,-97.062500000000000,30.562500000000000
290,-1,71,0.051689592063584,1,71,0,-97.062500000000000,30.562500000000000
291,-1,58,0.052970775894366,1,58,0,-96.687500000000000,30.437500000000000
292,-1,41,0.055247409918140,1,41,0,-96.812500000000000,30.312500000000000
293,-1,71,0.062622882566547,1,71,0,-97.062500000000000,30.562500000000000
294,-1,71,0.058634296431431,1,71,0,-97.062500000000000,30.562500000000000
295,-1,71,0.042528360982211,1,71,0,-97.062500000000000,30.562500000000000
296,-1,58,0.059891312949203,1,58,0,-96.687500000000000,30.437500000000000
297,-1,71,0.038099462905735,1,71,0,-97.062500000000000,30.562500000000000
298,-1,41,0.043938977678215,1,41,0,-96.812500000000000,30.312500000000000
299,-1,70,0.056004698570537,1,70,0,-97.187500000000000,30.562500000000000
300,-1,55,0.046650917710422,1,55,0,-97.062500000000000,30.437500000000000
301,-1,39,0.057502960022592,1,39,0,-97.062500000000000,30.312500000000000
302,-1,40,0.059398832710967,1,40,0,-96.937500000000000,30.312500000000000
303,-1,39,0.056505278869868,1,39,0,-97.062500000000000,30.312500000000000
304,-1,39,0.056877158439517,1,39,0,-97.062500000000000,30.312500000000000
305,-1,39,0.058320802984736,1,39,0,-97.062500000000000,30.312500000000000
306,-1,39,0.059118121386605,1,39,0,-97.062500000000000,30.312500000000000
307,-1,39,0.063156393145722,1,39,0,-97.062500000000000,30.312500000000000
308,-1,39,0.057760310517066,1,39,0,-97.062500000000000,30.312500000000000
309,-1,39,0.058725207676965,1,39,0,-97.062500000000000,30.312500000000000
310,-1,39,0.058529009731016,1,39,0,-97.062500000000000,30.312500000000000
311,-1,39,0.061304393115156,1,39,0,-97.062500000000000,30.312500000000000
312,-1,39,0.061731832747553,1,39,0,-97.062500000000000,30.312500000000000
313,-1,39,0.072970537805455,1,39,0,-97.062500000000000,30.312500000000000
314,-1,39,0.070881687030971,1,39,0,-97.062500000000000,30.312500000000000
315,-1,39,0.079701534510062,1,39,0,-97.062500000000000,30.312500000000000
316,-1,39,0.070172888114909,1,39,0,-97.062500000000000,30.312500000000000
317,-1,72,0.049707059660059,1,72,0,-96.937500000000000,30.562500000000000
318,-1,39,0.078025114565046,1,39,0,-97.062500000000000,30.312500000000000
319,-1,55,0.035878202160530,1,55,0,-97.062500000000000,30.437500000000000
320,-1,72,0.056806969786731,1,72,0,-96.937500000000000,30.562500000000000
321,-1,72,0.057418082851508,1,72,0,-96.937500000000000,30.562500000000000
322,-1,56,0.067226874281137,1,56,0,-96.937500000000000,30.437500000000000
323,-1,39,0.078687158381405,1,39,0,-97.062500000000000,30.312500000000000
324,-1,39,0.066274762714077,1,39,0,-97.062500000000000,30.312500000000000
325,-1,39,0.074637083924210,1,39,0,-97.062500000000000,30.312500000000000
326,-1,72,0.043970598721552,1,72,0,-96.937500000000000,30.562500000000000
327,-1,57,0.044062735257410,1,57,0,-96.812500000000000,30.437500000000000
328,-1,56,0.041644309165660,1,56,0,-96.937500000000000,30.437500000000000
329,-1,55,0.079391734838260,1,55,0,-97.062500000000000,30.437500000000000
330,-1,57,0.037114326411494,1,57,0,-96.812500000000000,30.437500000000000
331,-1,57,0.032688855451300,1,57,0,-96.812500000000000,30.437500000000000
332,-1,57,0.045821893535528,1,57,0,-96.812500000000000,30.437500000000000
333,-1,57,0.040888726804639,1,57,0,-96.812500000000000,30.437500000000000
334,-1,57,0.036416717706364,1,57,0,-96.812500000000000,30.437500000000000
335,-1,40,0.036400938352123,1,40,0,-96.937500000000000,30.312500000000000
336,-1,57,0.050898913182471,1,57,0,-96.812500000000000,30.437500000000000
337,-1,56,0.067193592266118,1,56,0,-96.937500000000000,30.437500000000000
338,-1,72,0.062042970901354,1,72,0,-96.937500000000000,30.562500000000000
339,-1,56,0.049782120293465,1,56,0,-96.937500000000000,30.437500000000000
340,-1,72,0.072307616309945,1,72,0,-96.937500000000000,30.562500000000000
341,-1,56,0.052536381469900,1,56,0,-96.937500000000000,30.437500000000000
342,-1,56,0.049921519359478,1,56,0,-96.937500000000000,30.437500000000000
343,-1,56,0.069678547206091,1,56,0,-96.937500000000000,30.437500000000000
344,-1,56,0.066028101945393,1,56,0,-96.937500000000000,30.437500000000000
345,-1,57,0.054285530162233,1,57,0,-96.812500000000000,30.437500000000000
346,-1,56,0.054367611970087,1,56,0,-96.937500000000000,30.437500000000000
347,-1,40,0.053747067465499,1,40,0,-96.937500000000000,30.312500000000000
348,-1,72,0.066692131260794,1,72,0,-96.937500000000000,30.562500000000000
349,-1,72,0.038975218939749,1,72,0,-96.937500000000000,30.562500000000000
350,-1,40,0.070153120376081,1,40,0,-96.937500000000000,30.312500000000000
351,-1,57,0.035588910867393,1,57,0,-96.812500000000000,30.437500000000000
352,-1,72,0.066173265149808,1,72,0,-96.937500000000000,30.562500000000000
353,-1,87,0.052353694430351,1,87,0,-97.062500000000000,30.687500000000000
354,-1,57,0.036863487670976,1,57,0,-96.812500000000000,30.437500000000000
355,-1,87,0.060672634147683,1,87,0,-97.062500000000000,30.687500000000000
356,-1,71,0.045802739625009,1,71,0,-97.062500000000000,30.562500000000000
357,-1,89,0.083709907267070,1,89,0,-96.812500000000000,30.687500000000000
358,-1,88,0.059884503018762,1,88,0,-96.937500000000000,30.687500000000000
359,-1,72,0.028524646875228,1,72,0,-96.937500000000000,30.562500000000000
360,-1,72,0.043398751367111,1,72,0,-96.937500000000000,30.562500000000000
361,-1,72,0.034862111551426,1,72,0,-96.937500000000000,30.562500000000000
362,-1,88,0.054573302210599,1,88,0,-96.937500000000000,30.687500000000000
363,-1,87,0.049071724168879,1,87,0,-97.062500000000000,30.687500000000000
364,-1,87,0.063866450367015,1,87,0,-97.062500000000000,30.687500000000000
365,-1,41,0.042925566613122,1,41,0,-96.812500000000000,30.312500000000000
366,-1,57,0.066369744596110,1,57,0,-96.812500000000000,30.437500000000000
367,-1,41,0.021545842495846,1,41,0,-96.812500000000000,30.312500000000000
368,-1,88,0.043685514842212,1,88,0,-96.937500000000000,30.687500000000000
369,-1,42,0.057518145640917,1,42,0,-96.687500000000000,30.312500000000000
370,-1,88,0.048970903222938,1,88,0,-96.937500000000000,30.687500000000000
371,-1,58,0.042341651840230,1,58,0,-96.687500000000000,30.437500000000000
372,-1,87,0.048484567253886,1,87,0,-97.062500000000000,30.687500000000000
373,-1,87,0.063247016816984,1,87,0,-97.062500000000000,30.687500000000000
374,-1,42,0.062203313248141,1,42,0,-96.687500000000000,30.312500000000000
375,-1,39,0.062985804678654,1,39,0,-97.062500000000000,30.312500000000000
376,-1,41,0.046315898934211,1,41,0,-96.812500000000000,30.312500000000000
377,-1,88,0.055192069096902,1,88,0,-96.937500000000000,30.687500000000000
378,-1,88,0.071976738808508,1,88,0,-96.937500000000000,30.687500000000000
379,-1,88,0.058264599298534,1,88,0,-96.937500000000000,30.687500000000000
380,-1,58,0.046353479735799,1,58,0,-96.687500000000000,30.437500000000000
381,-1,89,0.059072600816452,1,89,0,-96.812500000000000,30.687500000000000
382,-1,89,0.051346017059299,1,89,0,-96.812500000000000,30.687500000000000
383,-1,41,0.048194377162993,1,41,0,-96.812500000000000,30.312500000000000
384,-1,41,0.035766360465412,1,41,0,-96.812500000000000,30.312500000000000
385,-1,89,0.068732899057316,1,89,0,-96.812500000000000,30.687500000000000
386,-1,41,0.070390930336615,1,41,0,-96.812500000000000,30.312500000000000
387,-1,88,0.051274042247335,1,88,0,-96.937500000000000,30.687500000000000
388,-1,88,0.065568745203298,1,88,0,-96.937500000000000,30.687500000000000
389,-1,41,0.061592565185281,1,41,0,-96.812500000000000,30.312500000000000
390,-1,39,0.061723868440924,1,39,0,-97.062500000000000,30.312500000000000
391,-1,42,0.049963375588828,1,42,0,-96.687500000000000,30.312500000000000
392,-1,58,0.043032889992358,1,58,0,-96.687500000000000,30.437500000000000
393,-1,40,0.069479365510125,1,40,0,-96.937500000000000,30.312500000000000
394,-1,41,0.058319104563661,1,41,0,-96.812500000000000,30.312500000000000
395,-1,89,0.041739036097138,1,89,0,-96.812500000000000,30.687500000000000
396,-1,88,0.060741358865872,1,88,0,-96.937500000000000,30.687500000000000
397,-1,88,0.058381328618438,1,88,0,-96.937500000000000,30.687500000000000
398,-1,58,0.057610042812839,1,58,0,-96.687500000000000,30.437500000000000
399,-1,89,0.076814067707260,1,89,0,-96.812500000000000,30.687500000000000
400,-1,41,0.051880517467847,1,41,0,-96.812500000000000,30.312500000000000
401,-1,89,0.054624687023454,1,89,0,-96.812500000000000,30.687500000000000
402,-1,41,0.052967073356614,1,41,0,-96.812500000000000,30.312500000000000
403,-1,56,0.074223425687791,1,56,0,-96.937500000000000,30.437500000000000
404,-1,39,0.059502772942089,1,39,0,-97.062500000000000,30.312500000000000
405,-1,55,0.057839276062814,1,55,0,-97.062500000000000,30.437500000000000
406,-1,42,0.062138574703085,1,42,0,-96.687500000000000,30.312500000000000
407,-1,25,0.019082561759558,1,25,0,-96.812500000000000,30.187500000000000
408,-1,40,0.048525412377680,1,40,0,-96.937500000000000,30.312500000000000
409,-1,39,0.049704875213100,1,39,0,-97.062500000000000,30.312500000000000
410,-1,43,0.050073083308079,1,43,0,-96.562500000000000,30.312500000000000
411,-1,25,0.064490921003826,1,25,0,-96.812500000000000,30.187500000000000
412,-1,25,0.047194479520539,1,25,0,-96.812500000000000,30.187500000000000
413,-1,39,0.059570182947832,1,39,0,-97.062500000000000,30.312500000000000
414,-1,58,0.050185548257584,1,58,0,-96.687500000000000,30.437500000000000
415,-1,59,0.014387559821948,1,59,0,-96.562500000000000,30.437500000000000
416,-1,25,0.066829153701036,1,25,0,-96.812500000000000,30.187500000000000
417,-1,40,0.047608004655302,1,40,0,-96.937500000000000,30.312500000000000
418,-1,25,0.061070387442655,1,25,0,-96.812500000000000,30.187500000000000
419,-1,25,0.021678990387276,1,25,0,-96.812500000000000,30.187500000000000
420,-1,41,0.051800861183379,1,41,0,-96.812500000000000,30.312500000000000
421,-1,41,0.057514819127613,1,41,0,-96.812500000000000,30.312500000000000
422,-1,26,0.015371104646059,1,26,0,-96.687500000000000,30.187500000000000
423,-1,26,0.047695693573016,1,26,0,-96.687500000000000,30.187500000000000
424,-1,40,0.056561195110252,1,40,0,-96.937500000000000,30.312500000000000
425,-1,42,0.031294641602244,1,42,0,-96.687500000000000,30.312500000000000
426,-1,26,0.034864267635897,1,26,0,-96.687500000000000,30.187500000000000
427,-1,26,0.043729827081580,1,26,0,-96.687500000000000,30.187500000000000
428,-1,26,0.025365631981169,1,26,0,-96.687500000000000,30.187500000000000
429,-1,42,0.032935488424039,1,42,0,-96.687500000000000,30.312500000000000
430,-1,41,0.046140585974997,1,41,0,-96.812500000000000,30.312500000000000
431,-1,39,0.052398694477790,1,39,0,-97.062500000000000,30.312500000000000
432,-1,40,0.031308225252157,1,40,0,-96.937500000000000,30.312500000000000
433,-1,26,0.046974627414592,1,26,0,-96.687500000000000,30.187500000000000
434,-1,26,0.034099776731640,1,26,0,-96.687500000000000,30.187500000000000
435,-1,26,0.048513579232165,1,26,0,-96.687500000000000,30.187500000000000
436,-1,42,0.025981533490774,1,42,0,-96.687500000000000,30.312500000000000
437,-1,41,0.056096362092778,1,41,0,-96.812500000000000,30.312500000000000
438,-1,26,0.047430797151713,1,26,0,-96.687500000000000,30.187500000000000
439,-1,59,0.016919713199301,1,59,0,-96.562500000000000,30.437500000000000
440,-1,26,0.058262239539831,1,26,0,-96.687500000000000,30.187500000000000
441,-1,26,0.020444575285370,1,26,0,-96.687500000000000,30.187500000000000
442,-1,26,0.052297940232328,1,26,0,-96.687500000000000,30.187500000000000
443,-1,26,0.042147399015082,1,26,0,-96.687500000000000,30.187500000000000
444,-1,26,0.063318738405759,1,26,0,-96.687500000000000,30.187500000000000
445,-1,41,0.044393741101100,1,41,0,-96.812500000000000,30.312500000000000
446,-1,57,0.058502913225083,1,57,0,-96.812500000000000,30.437500000000000
447,-1,27,0.061684892821638,1,27,0,-96.562500000000000,30.187500000000000
448,-1,42,0.059313599235445,1,42,0,-96.687500000000000,30.312500000000000
449,-1,41,0.045869631397583,1,41,0,-96.812500000000000,30.312500000000000
450,-1,42,0.051378886582433,1,42,0,-96.687500000000000,30.312500000000000
451,-1,26,0.061080401921040,1,26,0,-96.687500000000000,30.187500000000000
452,-1,42,0.059043450230478,1,42,0,-96.687500000000000,30.312500000000000
453,-1,41,0.055100872060103,1,41,0,-96.812500000000000,30.312500000000000
454,-1,41,0.059936850715051,1,41,0,-96.812500000000000,30.312500000000000
455,-1,40,0.054202847791243,1,40,0,-96.937500000000000,30.312500000000000
456,-1,26,0.026212644961682,1,26,0,-96.687500000000000,30.187500000000000
457,-1,41,0.008400956184243,1,41,0,-96.812500000000000,30.312500000000000
458,-1,41,0.029865756566155,1,41,0,-96.812500000000000,30.312500000000000
459,-1,41,0.006332756569138,1,41,0,-96.812500000000000,30.312500000000000
460,-1,41,0.019641668090310,1,41,0,-96.812500000000000,30.312500000000000
461,-1,41,0.043140707797441,1,41,0,-96.812500000000000,30.312500000000000
462,-1,41,0.050950645052345,1,41,0,-96.812500000000000,30.312500000000000
463,-1,41,0.046013337788705,1,41,0,-96.812500000000000,30.312500000000000
464,-1,41,0.032111867021299,1,41,0,-96.812500000000000,30.312500000000000
465,-1,41,0.055114179914177,1,41,0,-96.812500000000000,30.312500000000000
466,-1,41,0.038944027374224,1,41,0,-96.812500000000000,30.312500000000000
467,-1,41,0.071216982178391,1,41,0,-96.812500000000000,30.312500000000000
468,-1,41,0.042283619391367,1,41,0,-96.812500000000000,30.312500000000000
469,-1,41,0.043322813792691,1,41,0,-96.812500000000000,30.312500000000000
470,-1,41,0.065909678641998,1,41,0,-96.812500000000000,30.312500000000000
471,-1,41,0.062486614589049,1,41,0,-96.812500000000000,30.312500000000000
472,-1,41,0.046871475556272,1,41,0,-96.812500000000000,30.312500000000000
473,-1,41,0.067318810044813,1,41,0,-96.812500000000000,30.312500000000000
474,-1,41,0.066981399329379,1,41,0,-96.812500000000000,30.312500000000000
475,-1,41,0.067303221158253,1,41,0,-96.812500000000000,30.312500000000000
476,-1,41,0.043502772931403,1,41,0,-96.812500000000000,30.312500000000000
477,-1,41,0.044737460091454,1,41,0,-96.812500000000000,30.312500000000000
478,-1,41,0.008335445011700,1,41,0,-96.812500000000000,30.312500000000000
479,-1,41,0.055460976144512,1,41,0,-96.812500000000000,30.312500000000000
480,-1,41,0.058504843896439,1,41,0,-96.812500000000000,30.312500000000000
481,-1,42,0.050167103454145,1,42,0,-96.687500000000000,30.312500000000000
482,-1,42,0.037890152848441,1,42,0,-96.687500000000000,30.312500000000000
483,-1,42,0.051787140072040,1,42,0,-96.687500000000000,30.312500000000000
484,-1,42,0.062519217104047,1,42,0,-96.687500000000000,30.312500000000000
485,-1,42,0.027011629857298,1,42,0,-96.687500000000000,30.312500000000000
486,-1,42,0.047855135749008,1,42,0,-96.687500000000000,30.312500000000000
487,-1,42,0.029616614631797,1,42,0,-96.687500000000000,30.312500000000000
488,-1,42,0.045113374572382,1,42,0,-96.687500000000000,30.312500000000000
489,-1,42,0.052979532842604,1,42,0,-96.687500000000000,30.312500000000000
490,-1,58,0.034999423158241,1,58,0,-96.687500000000000,30.437500000000000
491,-1,41,0.047612118278601,1,41,0,-96.812500000000000,30.312500000000000
492,-1,42,0.054433744697259,1,42,0,-96.687500000000000,30.312500000000000
493,-1,42,0.057850984833778,1,42,0,-96.687500000000000,30.312500000000000
494,-1,41,0.048476039422230,1,41,0,-96.812500000000000,30.312500000000000
495,-1,42,0.024385456015680,1,42,0,-96.687500000000000,30.312500000000000
496,-1,42,0.052178008758333,1,42,0,-96.687500000000000,30.312500000000000
497,-1,41,0.070899090643752,1,41,0,-96.812500000000000,30.312500000000000
498,-1,42,0.020591009980500,1,42,0,-96.687500000000000,30.312500000000000
499,-1,42,0.020464294341576,1,42,0,-96.687500000000000,30.312500000000000
500,-1,41,0.064293235787257,1,41,0,-96.812500000000000,30.312500000000000
501,-1,42,0.035051814583618,1,42,0,-96.687500000000000,30.312500000000000
502,-1,57,0.075174394890225,1,57,0,-96.812500000000000,30.437500000000000
503,-1,42,0.056858034146314,1,42,0,-96.687500000000000,30.312500000000000
504,-1,41,0.047350160440559,1,41,0,-96.812500000000000,30.312500000000000
505,-1,42,0.051351167636456,1,42,0,-96.687500000000000,30.312500000000000
506,-1,42,0.010656784729562,1,42,0,-96.687500000000000,30.312500000000000
507,-1,27,0.047665261875955,1,27,0,-96.562500000000000,30.187500000000000
508,-1,25,0.024093541026556,1,25,0,-96.812500000000000,30.187500000000000
509,-1,41,0.058696204850135,1,41,0,-96.812500000000000,30.312500000000000
510,-1,41,0.048922533088411,1,41,0,-96.812500000000000,30.312500000000000
511,-1,27,0.032267465486571,1,27,0,-96.562500000000000,30.187500000000000
512,-1,27,0.051156585475859,1,27,0,-96.562500000000000,30.187500000000000
513,-1,41,0.049007971289248,1,41,0,-96.812500000000000,30.312500000000000
514,-1,27,0.036014691083310,1,27,0,-96.562500000000000,30.187500000000000
515,-1,57,0.041135277750421,1,57,0,-96.812500000000000,30.437500000000000
516,-1,27,0.036568501059577,1,27,0,-96.562500000000000,30.187500000000000
517,-1,61,0.050146987803810,1,61,0,-96.312500000000000,30.437500000000000
518,-1,43,0.062728082824362,1,43,0,-96.562500000000000,30.312500000000000
519,-1,43,0.042295095734614,1,43,0,-96.562500000000000,30.312500000000000
520,-1,43,0.028592277736964,1,43,0,-96.562500000000000,30.312500000000000
521,-1,43,0.021010312770065,1,43,0,-96.562500000000000,30.312500000000000
522,-1,43,0.048705029878203,1,43,0,-96.562500000000000,30.312500000000000
523,-1,27,0.046562644348039,1,27,0,-96.562500000000000,30.187500000000000
524,-1,41,0.054680914794359,1,41,0,-96.812500000000000,30.312500000000000
